title,price,localisation,superficie,type d'immobilier,nb_pieces,nb_salle_de_bain,scraping_date,annonceur,link,description
Un appartement de 3PCS à louer à la rivera abatta carrefour BCAO.,250.000 FCFA,"Riviera  abata carrefour bcao, Abidjan, Carrefour bcao",150.00 m2 m2,Appartement,2,3,2024-07-18 12:32:11,Developpe Toi,https://batirici-immobilier.com/properties/un-appartement-de-3pcs-a-louer-a-la-rivera-abatta-carrefour-bcao/,Un quartier bitumé et accessible.
Un appartement confortable de 2 pcs à louer à angré cnps immeuble cgk.,30.000 FCFA par mois,"Angré, Abidjan, Angré cnps",100.00 m2 m2,Appartement,1,2,2024-07-18 12:32:27,Developpe Toi,https://batirici-immobilier.com/properties/sejour-un-appartement-confortable-de-2-pcs-a-louer-a-angre-cnps-immeuble-cgk/,Une douche visiteur.
Appartement meublé de haut standing,1.500.000 FCFA,"Cocody Angré 8ème tranche dans une cité moderne, Abidjan, Angré 8ème tranche",100.00 m2 m2,Appartement,3,3,2024-07-18 12:32:43,Markoff,https://batirici-immobilier.com/properties/appartement-meuble-de-haut-standing/,[ A LOUER ]
Séjour – Appartement meublé 3 pièces entièrement équipé,70.000 FCFA,"Cocody ATTOBAN  non loin de la pharmacie St Bernard, Abidjan, Attoban vers pharmacie St Bernard",100.00 m2 m2,Appartement,2,2,2024-07-18 12:32:59,Markoff,https://batirici-immobilier.com/properties/sejour-appartement-meuble-3-pieces-entierement-equipe/,[ A LOUER ]
VILLA 5 PIECES RIVIERA,800.000 FCFA,"COCODY RIVIERA 3, Abidjan, CITE SELMER",150.00 m2 m2,Maison,4,2,2024-07-18 12:33:13,IKIMMOBILIERCOTEDIVOIRE,https://batirici-immobilier.com/properties/villa-5-pieces-riviera/,Cocody Riviera 3. Cité Selmer. Une villa duplex de 5 pieces: 1 sejour/salle a manger. 4 chambres. Une Cour Avant et arriere. Une terrasses. Un Garages une place. Pieces spacieuses. Toutes Commodités. Prix du Loyer: 800.000fcfa Conditions: .2.2.1 Frais de visite: 5.000fcfa el2044 : 2734770473 2734770492 : 0779641534 0143228281 watsap email ikimmobilier2017@gmail.com site internet ikimmob.com
SEJOUR – RESIDENCE MEUBLEE RIVIERA BIETRY,50.000 FCFA par jour,"MARCORY BIETRY, Abidjan, BIETRY",150.00 m2 m2,Appartement,1,1,2024-07-18 12:33:27,IKIMMOBILIERCOTEDIVOIRE,https://batirici-immobilier.com/properties/sejour-residence-meublee-riviera-bietry/,Résidence Meublée de 2 pièces située a Bietry avec une piscine commune et toutes les commodités. Prix Journalier: 50.000F Négociable pour long séjour. NB: La résidence est aussi a céder loyer: 550.000F Prix de cession: 6.000.000Fcfa KO 5.500.000Fcfa Nos contacts: : 2734770473 2734770492 : 0143228281 (WHATSHAPP) Email: ikimmobilier2017@gmail.com Site internet: www.ikimmob.com
SEJOUR – RESIDENCE MEUBLEE RIVIERA GOLF,70.000 FCFA par jour,"RIVIERA GOLF, Cocody, Riviera golf",175.00 m2 m2,Appartement,2,2,2024-07-18 12:33:42,IKIMMOBILIERCOTEDIVOIRE,https://batirici-immobilier.com/properties/residence-meuble/,RIVIERA GOLF F3- 9è en résidence meublé parking privé-5 pers -2 chambres climatisées idéal pour moyens et longs séjours. familiale ou prof-ascenseur-terasse sécurisée . wifi haut débit gratuit. centre ville-commerces -proche de ttes commodités 70.000cfa/j-libre reduction long séjour. IK. IMMOBILIER : 2734770473 2734770492 : 0779641534 0143228281 watssap email ikimmobilier2017@gmail.com site internet ikimmob.com
RESIDENCE MEUBLE,25.000 FCFA par jour,"marcory PHARMACIE EBATHE PETIT MARCHE, Abidjan, MARCORY PETIT MARCHE",92.00 m2 m2,Appartement,1,1,2024-07-18 12:33:56,IKIMMOBILIERCOTEDIVOIRE,https://batirici-immobilier.com/properties/residence-meuble-2/,"RESIDENCE SAPHIR SITUE AU PETIT MARCHE DE MARCORY AVEC PARKING, ASCENSEUR, WIFI ET UN ABONNEMENT NETFLIX PRIX: 25000 NEGOCIABLE POUR LONG SEJOUR : 2734770473 2734770492 ’; 0779641534 0143228281 WHATSHAPP email ikimmobilier2017@gmail.com site internet ikimmob..com"
SEJOUR – RESIDENCE MEUBLEE MARCORY,20.000 FCFA par jour,"MARCORY  PHARMACIE EBATHE, Abidjan, PHARMACIE EBATHE",92.00 m2 m2,Appartement,1,1,2024-07-18 12:34:12,IKIMMOBILIERCOTEDIVOIRE,https://batirici-immobilier.com/properties/sejour-residence-meublee-marcory/,RESIDENCE SAPHIR EBATHE SITUE A MARCORY EN FACE DE LA PHARMACIE EBATHE AVEC WIFI ET UN ABONNEMENT NETFLIX PRIX: 20.000 NEGOCIABLE POUR LONG SEJOUR.
DUPLEX DE 05 PIECES – 2 PLATEAUX VALLONS,2.500.000 FCFA,"Residence des vallons, Rue J80, Deux-Plateaux, Deux Plateaux,  Cocody, Abidjan , Abidjan, Cocody","1,000.00 m2 m2",Maison,4,4,2024-07-18 12:34:26,Christelle TOURE Abidjan,https://batirici-immobilier.com/properties/duplex-de-05-pieces-2-plateaux-vallons/,Duplex de 05 pièces situé entre les 2 plateaux Vallons et Aghien :
Studio americain meublé disponible à la riviera M’badon ambassade de chine,20.000 FCFA,"RIVIERA 2, Abidjan, RIVIERA 2",50.00 m2 m2,Appartement,1,2,2024-07-18 12:34:41,,https://batirici-immobilier.com/properties/studio-americain-meuble-disponible-a-la-riviera-mbadon-ambassade-de-chine/,Studio americain meublé disponible à la riviera M’badon ambassade de chine composé comme suit: -1 Petit salon – 1 grande chambre autonome climatisée -1 salle d’eau -1 Toilette Visiteur -1 Balcon – Wifi – Canal – Cuisine équipée – Parking externe – Très accessible Tarifs: 20 000fr/Jour Contact: +225 07 79 08 54 70 WhatsApp: +225 07 79 08 54 70
Studio américain meublé disponible à la Riviera 2,20.000 FCFA Par mois,"RIVIERA 2, Abidjan, RIVIERA 2",30.00 m2 m2,Appartement,1,1,2024-07-18 12:34:55,,https://batirici-immobilier.com/properties/studio-americain-meuble-disponible-a-la-riviera-2/,"Studio américain meublé disponible à la Riviera 2, Station First Petroleum composé comme suit : — une chambre lumineuse climatisée — Un salon équipé, — TV connectée, abonnement Netflix, Canal… — Wifi fibre optique illimité — Cuisine entièrement équipée — Une petite cour avec un portail individuel Dans une cité sécurisée, un accès très facile et discret pour pour vos cours et longs séjours. Prix d’ouverture promotionnel : 20.000fr/ jour Contact :+225 0779085470"
Magnifique Villa en location meublée – Deux plateaux Vallons – 600 000FCFA par jour,600.000 FCFA par mois,"abidjan, deux plateaux, Abidjan, DEUX PLATEAUX - VALLONS","1,000.00 m2 m2",Maison,6,6,2024-07-18 12:35:09,BLÉ,https://batirici-immobilier.com/properties/magnifique-villa-en-location-meublee-deux-plateaux-vallons-600-000fcfa-par-jour/,Magnifique Villa en location meublée – Deux plateaux Vallons – 600 000 FCFA par jour.
APPARTEMENT MEUBLE DE 03 PIECES – COCODY ROND-POINT ANCIEN CAMP,60.000 FCFA,"Codody Riviera 3, Rond point ancien camp, Abidjan, Riviera triangle",120.00 m2 m2,Appartement,2,2,2024-07-18 12:35:24,Christelle TOURE Abidjan,https://batirici-immobilier.com/properties/appartement-meuble-de-03-pieces-cocody-rond-point-ancien-camp/,
"Location d,une villa duplex de 4 pièces de haut standing à Angré Djorogobiter",650.000 FCFA Par mois,"Abidjan , Abidjan, Angre",200.00 m2 m2,Appartement,3,3,2024-07-18 12:35:38,Charles Boga,https://batirici-immobilier.com/properties/location-dune-villa-duplex-de-4-pieces-de-haut-standing-a-angre-djorogobiter/,"LOCATION D,UNE VILLA DUPLEX DE 4 PIÈCES DE HAUT STANDING À COCODY ANGRÉ Djorogobité"
LOCATION DES APPARTEMENTS DE 4 PIÈCES À YOPOUGON LOCODJRO,210.000 FCFA Par mois,,160.00 m2 m2,,3,2,2024-07-18 12:35:54,Charles Boga,https://batirici-immobilier.com/properties/location-des-appartements-de-4-pieces-a-yopougon-locodjro/,LOCATION APPARTEMENT – ADDOHA – LOCODJRO – (Yopougon)
Location de bureaux au Plateau d’Abidjan,4.118.000 FCFA Par An,"Abidjan le plateau, PLATEAU, Abidjan Plateau XL",,Bureaux,,,2024-07-18 12:36:09,Batirici Immobilier Gestion,https://batirici-immobilier.com/properties/location-de-bureaux-au-plateau-dabidjan/,BUREAU DE 11 POSTES
Duplex à louer à la riviera golf 4,3.500.000 FCFA par mois,"Rivera , Abidjan, Cocody rivera4",350.00 m2 m2,Maison,5,7,2024-07-18 12:36:24,Maury Sylla,https://batirici-immobilier.com/properties/duplex-a-louer-a-la-riviera-golf-4/,"Villa duplex de 8 pièces avec jardin et piscine en location à la Riviera M’badon . La villa est composée de 5 chambres , 2 séjours , un bureau , un jardin , une piscine , une cuisine , une buanderie, un garage."
DUPLEX 2500m2 15PIECES+PISCINE COCODY DANGA,7.000.000 FCFA,"Cocody, Abidjan, Cocody","2,500.00 m2 m2",Maison,13,9,2024-07-18 12:36:39,Vinci-dsk holding ©,https://batirici-immobilier.com/properties/duplex-2500m2-15piecespiscine-cocody-danga/,#COCODY DANGA
DUPLEX 10PIECES 2PLATEAUX VALLON,4.500.000 FCFA,"Cocody, Cocody, Vallô",Année de construction :0 m2,Maison,8,8,2024-07-18 12:36:54,Vinci-dsk holding ©,https://batirici-immobilier.com/properties/duplex-10pieces-2plateaux-vallon/,#2PLATEAUX VALLON #BORDURE VOIE
"Location d,un Triplex de 23 pièces de haut standing à la Riviera 3",6.000.000 FCFA,"zatteboga@yahoo.com , Abidjan, Cocody Riviera 3","1,100.00 m2 m2",Maison,16,16,2024-07-18 12:37:12,Charles Boga,https://batirici-immobilier.com/properties/location-dun-triplex-de-23-pieces-de-haut-standing-a-la-riviera-3/,"Une Villa Triplex 23 pièces de haut standing à louer à Cocody Riviera 3 Superficie: 1106 mètre carré. Capacité du garage: 5 Voitures Condition:2 mois de caution, 2 mois d,agence et 1 mois d,agence. Loyer mensuel :6 millions francs pour habitation. Loyer mensuel : Entreprise 9 millions francs"
Location terrain 7500m2 Zone portuaire Vridi,10.000.000 FCFA,"Abidjan, Abidjan, Vridi",,Terrain,,,2024-07-18 12:37:31,Vinci-dsk holding ©,https://batirici-immobilier.com/properties/location-terrain-7500m2-zone-portuaire-vridi/,#VRIDI ZONE PORTUAIRE
APPARTEMEN*S A LOUER,200.000 FCFA par mois,"Yamoussoukro, yamoussoukro, Morofe nkloidjo",120.00 m2 m2,Appartement,2,2,2024-07-18 12:37:53,ERIC ASSA Gérant,https://batirici-immobilier.com/properties/appartemens-a-louer/,YAMOUSSOUKRO 3 pieces de standing sur un R+2 tres spacieuses les pieces sont équipées en climatisation garage interne sécurisé
Location d’appartements haut standing de 3 pièces à Cocody Riviera 04 ambassade de chine,1.000.000 FCFA par mois,"Cocody, Abidjan, Cocody Riviera 04 ambassade de chine",100.00 m2 m2,Appartement,2,3,2024-07-18 12:38:12,Constant Koffi,https://batirici-immobilier.com/properties/location-dappartements-haut-standing-de-3-pieces-a-cocody-riviera-04-ambassade-de-chine/,Riviera 4
Location appartement meublé 2 pièces – Angré,15.000 FCFA par jour,"Angré, Abidjan, Angré 9 ème tranche",15.00 m2 m2,Appartement,1,1,2024-07-18 12:38:31,,https://batirici-immobilier.com/properties/location-appartement-meuble-2-pieces-angre/,"Cozy résidence meublée à angré 9ème tranche.15000 FCFA/J Caractéristiques de la résidence: -cuisine entièrement équipée -balcon pour prendre de l’air frais -emplacement idéal:située à angré 9ème tranche, immeuble les résidences israel ii lot 165, juste en face du resto – cave casa continue et à proximité de l’immeuble cgk, notre résidence offre un accès facile à toutes les commodités locales. réservez dès maintenant! Contact: +225-01-71-69-9795 ou +225-05-45-19-0466"
Location d’appartements haut standing de 5 pièces à Abidjan Cocody Riviera 04 m’badon.,2.500.000 FCFA Par mois,"wycimmobilier@gmail.com, Abidjan, Cocody Riviera 04 M'badon",150.00 m2 m2,Appartement,4,5,2024-07-18 12:38:47,Constant Koffi,https://batirici-immobilier.com/properties/location-dappartements-haut-standing-de-5-pieces-a-abidjan-cocody-riviera-04-mbadon/,"À 15min du pont HKB, 9min de l’école Jacques Prévert, 10 min du lycée américain et 11min du lycée français, Mise en location dans un cadre de rêve des condominium à la Riviera 4 M’badon. Des appartements de luxe T5 comprenant : – Une cuisine africaine – Une cuisine européenne semi équipée – Une buanderie – Un vaste séjour – Une chambre de service autonome – Une salle d’eau visiteur – Deux chambres autonomes avec placards – Une chambre principale avec dressing et balcon"
Appartements meublés à louer à la Riviera Cap Nord,1.000.000 FCFA Par mois,"Riviera 3, Abidjan, Côte d\'Ivoire, Riviera Cap Nord",100.00 m2 m2,Appartement,1,1,2024-07-18 12:39:06,ATOME,https://batirici-immobilier.com/properties/vente-dune-villa-tres-haute-standing-en-dans-la-cite-synacassi-5/,"Nous vous proposons pour vos courts et longs séjours, 2 appartements meublés de haut standing situés à la Riviera non loin du super marché Cap Nord. Comprenant chacun : – Salon et cuisine américaine – Chambre autonome – Climatiseurs – Wifi illimité – Parking interne – Piscine"
APPARTEMENTS 4 PIÈCES À LOUER À LA RIVIERA 3,1.400.000 FCFA,"Riviera 3, Abidjan, Côte d\'Ivoire, Cocody",200.00 m2 m2,Appartement,3,3,2024-07-18 12:39:27,ATOME,https://batirici-immobilier.com/properties/appartements-4-pieces-a-louer-a-la-riviera-3/,n location des appartements de 4 pièces dans un immeuble situé à la Riviera non loin du supermarché CAP NORD. Chaque appartement comprend : – Un grand salon/salle à manger avec balcon. – Un parking – Une cuisine équipée – Une toilette visiteurs – Une buanderie – 3 chambres autonomes Dans la résidence : – Piscine commune – Groupe électrogène – Salle de sport – Sécurité H24
Grande Villa Duplex 8 pièces à louer à la Riviera Golf,4.500.000 FCFA,"Riviera 4, Abidjan, Cocody","2,500.00 m2 m2",Maison,8,8,2024-07-18 12:39:50,ATOME,https://batirici-immobilier.com/properties/grande-villa-duplex-8-pieces-a-louer-a-la-riviera-golf/,"En location à la Riviera golf 4 dans une cité sécurisée située près des écoles internationales, une villa Duplex de 8 pièces de bon standing. Possibilité de louer la maison en location saisonnière ou longue durée. La villa comprend :- 6 chambres autonomes- 2 salons- Salle à manger- Cuisine équipée- Toilette visiteur- Terrasse- Un espace de détente – 2 dépendances- Une très grande piscine"
"APPARTEMENTS 2,3 ET 4 PIÈCES À LOUER À LA RIVIERA 4",600.000 FCFA,"Riviera 4, Abidjan, Cocody",200.00 m2 m2,Appartement,3,3,2024-07-18 12:40:13,ATOME,https://batirici-immobilier.com/properties/appartements-23-et-4-pieces-a-louer-a-la-riviera-4/,"Nous mettons en location dans un immeuble R+6 de bon standing avec une très belle vue, des appartements neufs de 2,3 et 4 pièces situés à la Riviera 4 M’badon à proximité des écoles internationales. L’immeuble dispose d’un parking interne, d’un ascenseur et d’une sécurité H24."
