title,price,localisation,superficie,type d'immobilier,nb_pieces,nb_salle_de_bain,scraping_date,annonceur,link,description
Location appartement 3pièces - Abidjan,650 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",85 m2 m2,Appartements,3,2,2024-08-26 08:57:50,Diarrassouba Vakantie,https://ci.coinafrique.com/annonce/appartements/location-appartement-3pieces-abidjan-4893095,Plateau centre appartement de 03 pièces en location au 2e étage prix: 650.000f/mois
Location appartement 4pièces -  Abidjan,1 500 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",150 m2 m2,Appartements,4,4,2024-08-26 08:58:01,Diarrassouba Vakantie,https://ci.coinafrique.com/annonce/appartements/location-appartement-4pieces-abidjan-4864148,"Bel appartement marbré au rez-de-chaussée 3 pièces avec cour arrière ( 2 chambres+1 grand séjour) avec salle à manger)+ 1e cour arrière.  dans un bel immeuble sécurisé avec parking interne, 2 courts de tennis ,piscine, ascenseur, climatisation.  à abidjan plateau indénié.   habitation ou bureaux   loyers mensuels : sans les meubles  1 300 000 fcfa.   avec des meubles 1 500 000"
Location appartement 4pièces - Cocody 2 Plateaux les Vallons,2 000 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",150 m2 m2,Appartements,4,4,2024-08-26 08:58:11,Diarrassouba Vakantie,https://ci.coinafrique.com/annonce/appartements/location-appartement-4pieces-cocody-2-plateaux-les-vallons-4907183,"Location apparts 2plateaux vallon   à louer,  aux 2plateaux vallon un appartement luxueux de 4 pièces avec toutes les commodités requises (...)  loyer: 2,000,000 xof"
Location appartement 3pièces -  Cocody 2 Plateaux les Vallons,500 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",85 m2 m2,Appartements,3,3,2024-08-26 08:58:21,Diarrassouba Vakantie,https://ci.coinafrique.com/annonce/appartements/location-appartement-3pieces-cocody-2-plateaux-les-vallons-4883142,A louer  appart f3 au 3e étage avec ascenseur.  2plateaux vallons commissariat 12ème arrdmt  2 chambres autonomes  1cuisine +buanderie  parking interne sécurité h24  loyer 500.000cfa
Location appartement 4pièces - Cocody Angre 7eme tranche,1 200 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",200 m2 m2,Appartements,4,4,2024-08-26 08:58:33,Diarrassouba Vakantie,https://ci.coinafrique.com/annonce/appartements/location-appartement-4pieces-cocody-angre-7eme-tranche-4870215,Au 2 plateaux 7eme tranche   bel appartement lumineux et spacieux au rez-de-jardin de 04 pièces d’une superficie habitable de 200m2.  caractéristiques: -01 séjour spacieux et lumineux avec de grande baie vitrée donnant sur une grande terrasse couverte -01 salle à manger  -01 cuisine européenne équipée  -03 chambres spacieuses avec dressing  -03 salles d’eau avec douche italienne  -01 buanderie -01 toilette invité   commodités: - splits et chauffe-eau installés  - jardin privatif-01 buanderie  -01 boyerie - visiophone installé - vigile 24h/7j - camera video surveillance  - groupe électrogène   un agréable espace commun comprenant : -01 piscine
Location appartement 3pièces - Cocody 2 Plateaux Las Palmas,650 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",90 m2 m2,Appartements,3,3,2024-08-26 08:58:42,Diarrassouba Vakantie,https://ci.coinafrique.com/annonce/appartements/location-appartement-3pieces-cocody-2-plateaux-las-palmas-4883134,A louer 2 plateaux aghien las palmas direction des affaires maritimes. super appartement de type 3 pièces. immeuble avec parking et ascenseur. sécurité h24  loyer 650 mille.
Location appartement 3pièces avec piscine -Plateau indénié,1 300 000 CFA,"Angré, Abidjan, Côte d'Ivoire",170 m2 m2,Appartements,3,3,2024-08-26 08:58:56,Leonce Edgar Gbalou,https://ci.coinafrique.com/annonce/appartements/location-appartement-3pieces-avec-piscine-plateau-indenie-4866671,"Bel appartement marbré au rez-de-chaussée 3 pièces avec cour arrière ( 2 chambres+1 grand séjour) avec salle à manger)+ 1e cour arrière.  dans un bel immeuble sécurisé avec parking interne, 2 courts de tennis ,piscine, ascenseur, climatisation.  à abidjan plateau indénié.   habitation ou bureaux   loyers mensuels : sans les meubles  1 300 000 fcfa.   avec des meubles 1 500 000  frais de visite"
Location appartements 4pièces - Cocody,1 000 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",200 m2,Appartements,4,4,2024-08-26 08:59:05,Ngoran Mario,https://ci.coinafrique.com/annonce/appartements/location-appartements-4pieces-cocody-4875845,Appartement 4 pièces au rez de chaussée situé au deux plateaux non loin de soccoce    bureau ou habitation  loyer: 1000.000/mois
Location appartement 3piéces - 2Plateaux 7eme tranche,400 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",105 m2,Appartements,3,3,2024-08-26 08:59:17,Esse assoa Stanislas,https://ci.coinafrique.com/annonce/appartements/location-appartement-3pieces-2plateaux-7eme-tranche-4892967,Location  apparts neufs 3 pces deux plateaux 7em tranche.  -2 chambres spacieuses autonomes et  lumineuses  -ascenseur  -toilette visiteurs  -parking interne  -1 immense salon lumineux  -1 salle à manger  -cuisine moderne +buanderie
Location appartement 04 pièces - Abidjan 2 Plateaux Vallon,2 000 000 CFA,"Abidjan, Côte d'Ivoire",,Appartements,4,4,2024-08-26 08:59:27,Mael Immobilier,https://ci.coinafrique.com/annonce/appartements/location-appartement-04-pieces-abidjan-2-plateaux-vallon-4896536,Location d'un appartement de 4 pièces ( f4 )  au 2 plateaux vallons.  #disponible au rez de chaussée #visite sur rdv fixe !   l' appartement est composée de :   - des séjours spacieux et lumineux avec des baies vitrées. - 03 belles chambres autonomes et lumineuses  - 01 belles cuisines équipées  - des toilettes visiteurs - 01 groupe électrogène  - 01 belle piscine  - 01 salle de sport - des caméras de surveillance  - 01 sécurité h24...  loyers : 2 millions fcfa
Location studio - Cocody centre staint marie au 9eme,800 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",80 m2 m2,Appartements,2,2,2024-08-26 08:59:37,Diarrassouba Vakantie,https://ci.coinafrique.com/annonce/appartements/location-studio-cocody-centre-staint-marie-au-9eme-4870160,"Location_meublée*  ????a cocody_ste marie   *appart goutte d’eau*  est un charmant appartement f2  très bien rénové dans un immeuble de bon standing au 9eme étage avec une vue panoramique sur la ville ????️.  composé de : • 01 séjour spacieux et lumineux avec baies vitrées, • ⁠01 belle terrasse aménagée avec une vue magnifique ???? sur cocody / plateau et rivera, • ⁠01 cuisine équipée ????‍????  • ⁠01 buanderie, • ⁠des toilettes visiteurs ????  • ⁠01 chambre lumineuse autonome avec dressing.  *commodités:* • tv écran 55 • ⁠internet  • ⁠fibres optiques  • ⁠machine à laver  • ⁠micro-ondes  • ⁠machine à café ☕️   *long séjour hors charge : 800.000f* images"
Location appartement 4pièces - 2 Plateaux Vallons,2 000 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",4 m2 m2,Appartements,4,4,2024-08-26 08:59:48,KAMF IMMOBILIER,https://ci.coinafrique.com/annonce/appartements/location-appartement-4pieces-2-plateaux-vallons-4898037,Location d'un appartement de 4 pièces   au 2 plateaux vallons.  disponible au rez de chaussée visite sur rdv fixe !   l' appartement est composée de :   - des séjours spacieux et lumineux avec des baies vitrées. - 03 belles chambres autonomes et lumineuses  - 01 belles cuisines équipées  - des toilettes visiteurs - 01 groupe électrogène  - 01 belle piscine  - 01 salle de sport - des caméras de surveillance  - 01 sécurité h24...  loyers : 2 millions fcfa
Location appartement 04pièces - Cocody 2 Plateaux sococe,1 000 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",,Appartements,4,4,2024-08-26 08:59:58,Mael Immobilier,https://ci.coinafrique.com/annonce/appartements/location-appartement-04pieces-cocody-2-plateaux-sococe-4889164,"2plateaux -sococe #location  appartement de 04 pièces très grands 4 pièces composé de 03 chambres avec 03 salles de bain et toilette visiteur ,  cuisine équipée , et une buanderie  #loyer: 1000 000 f /mois"
Location appartement 4pièces Cocody 2 Plateaux les Vallon,1 600 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",150 m2 m2,Appartements,4,4,2024-08-26 09:00:09,Diarrassouba Vakantie,https://ci.coinafrique.com/annonce/appartements/location-appartement-4pieces-cocody-2-plateaux-les-vallon-4907062,Location   #sis: 2plateaux vallon.  #chic_appart de 4pieces.  - 01 salon et salle à manger. - 03 chambres autonomes. - 01 toilette visiteur. - 01 balcon. - 01 cuisine. - 01 ascenseur. - 01 salle de sport. - 01 piscine. - 01 parking interne.  #loyer : 1.600.000 fcfa
Location appartement 4pièces - Abidjan 2 Plateaux Vallon,1 200 000 CFA,"Abidjan, Côte d'Ivoire",,Appartements,4,4,2024-08-26 09:00:19,Mael Immobilier,https://ci.coinafrique.com/annonce/appartements/location-appartement-4pieces-abidjan-2-plateaux-vallon-4902082,Location appartement  04 pièces plus  #deux plateaux vallon   - 01 séjours / salle à manger - 03 chambres  autonomes  - 1 cuisine  - 1 toilette visiteurs  le tout dans un immeuble comprenant :  - un parking   - gardiennage 24h/24
Location appartement meublé 4pièces - Cocody 2Plateaux Vallon,1 500 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",200 m2 m2,Appartements,4,3,2024-08-26 09:00:31,Tra Yohann,https://ci.coinafrique.com/annonce/appartements/location-appartement-meuble-4pieces-cocody-2plateaux-vallon-4892766,"Location à cocody deux plateaux polyclinique.  découvrez le luxe moderne dans cette magnifique résidence, avec un accès hyper facile à tous les services (banques, sococe, orange, vallon, autoroutes,…)  un cadre idéal pour tout le monde voulant un haut cadre.  caractéristiques :   ✅️ 3 chambres bien meublées et autonomes  chambre principale avec un grand walkin closet  ✅️cuisine équipée avec électroménager moderne  ✅️salon spacieux avec tv connectée, des lumières non agressives et des canapés confortable à votre honneur   ✅️salle de bain maudernes et grandes   ✅️ au premier étage facile d’accès   ✅️parking 2 places réf spécimen"
Location appartement 3pièces - Cocody 2 Plateau les Vallons,500 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",85 m2 m2,Appartements,3,3,2024-08-26 09:00:41,Diarrassouba Vakantie,https://ci.coinafrique.com/annonce/appartements/location-appartement-3pieces-cocody-2-plateau-les-vallons-4869930,Location - appart.*  ???? cocody vallon juste à côté de l'ambassade du ghana ou de l'école claire fontaine   un appartement de 3 pièces situé au 2ème étage dans une résidence bon standing et sécurisé   *idéal pour une résidence meublée* #habitation ou #bureau tout passe   • 02 chambres  • 02 salles d'eau  • 01 séjour lumineux/salle à manger  • balcon  • cuisine euros  • parking externe privé   *loyer mensuel : 500.000 cfa
Location appartement 3pièces -  2 Pateaux Las Palmas,400 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",,Appartements,3,3,2024-08-26 09:00:53,KITOKO IMMOBILIER,https://ci.coinafrique.com/annonce/appartements/location-appartement-3pieces-2-pateaux-las-palmas-4886191,Location 3 pièces située au 2 plateaux laspalmas au 3em étage avec toutes les commodités placards cuisine douche vc parking intérieur visite possible   disponible en habitation ou en bureau   bene
Location appartement 4 pièces Commune de cocody 2 plateaux vallons,1 800 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",120 m2 m2,Appartements,4,3,2024-08-26 09:01:05,Fabethy TRILLIONS,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-commune-de-cocody-2-plateaux-vallons-4866303,"Bak,bak  Location d'un appartement de standing (4 pièces) disponible pour location à COCODY aux II Plateaux Les Vallons.  Salon très spacieux, Chambres spacieuses, lumineuses et autonomes, Dressing, Baignoire, Grande cuisine moderne équipée, Buanderie disposant de machines dont une à laver et une à sécher, Salle à manger, Toilette visiteurs, Terrasse...  CLIMATISATION INTÉGRALE, CAMÉRAS DE SURVEILLANCE, GROUPE ÉLECTROGÈNE, SÉCURITÉ H24, PISCINE...  PS : visite possible uniquement sur RDV ferme  avec les frais : 5000   Loyer : 1.800.000 ×5 (2-2-1) y compris l’eau et le gaz butane.  Infoline : 0748992430 / 0500143897"
Location appartement 4 pièces -  2 Plateaux 7éme Tranche,1 200 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",200 m2 m2,Appartements,4,4,2024-08-26 09:01:14,Tra Yohann,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-2-plateaux-7eme-tranche-4878579,Au 2 plateaux 7eme tranche  bel appartement lumineux et spacieux au rez-de-jardin de 04 pièces d’une superficie habitable de 200m2. caractéristiques: -01 séjour spacieux et lumineux avec de grande baie vitrée donnant sur une grande terrasse couverte -01 salle à manger  -01 cuisine européenne équipée  -03 chambres spacieuses avec dressing  -03 salles d’eau avec douche italienne  -01 buanderie -01 toilette invité   commodités: - splits et chauffe-eau installés  - jardin privatif-01 buanderie  -01 boyerie - visiophone installé - vigile 24h/7j - camera video surveillance  - groupe électrogène   un agréable espace commun comprenant : réf konatè
Location appartement 4pièces - Cocody 2 plateaux 7eme tranche,500 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",180 m2,Appartements,4,3,2024-08-26 09:01:28,Immobilier d'ici,https://ci.coinafrique.com/annonce/appartements/location-appartement-4pieces-cocody-2-plateaux-7eme-tranche-4863607,"En location*  ☑️un appartement de standing 4  pièces à louer a cocody 2 plateaux 7eme tranche, appartement composé de: -01 séjour avec coin a manger -03 chambres autonome avec placards -01 cuisine -01 toilette visiteur -01 parking interne  -01 bureau -résidence sécurisé -terrasse ☑️loyer:500k+20k charges communes visite possible sur rendez-vous```"
Location appartement  3 pièces à  Cocody-2 plateaux 7ème tranche,400 000 CFA,"Abidjan, Côte d'Ivoire",80 m2 m2,Appartements,3,2,2024-08-26 09:01:38,Dabila Ouattara,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-a-cocody-2-plateaux-7eme-tranche-4891671,Appartement neuf et jamais habité de 3 pièces entièrement staffé avec :  - ASCENCEUR - baie vitrée - 1 grand salon lumineux - 1 salle à manger - 1 cuisine moderne + buandérie - 1 toilette pour visiteurs - 2 grandes chambres autonomes - parking interne   ■LOYER : 400.000 FCFA
Location appartement 4pièces -2 Plateaux Vallon,2 300 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",230 m2 m2,Appartements,4,4,2024-08-26 09:01:50,KAMF IMMOBILIER,https://ci.coinafrique.com/annonce/appartements/location-appartement-4pieces-2-plateaux-vallon-4891123,"A louer  2 plateaux - vallon , rue des jardins   d’un appartement de 4 pièces avec une grande piscine, parking interne et un espace du jeux pour enfants.  composé de : - 01 séjour très spacieux avec des baies vitrées offrant une vue agréable sur la piscine. - 03 chambres spacieuses et lumineuses autonomes  - 01 cuisine entièrement équipée - 01 buanderie  - 01 salle à manger  - des toilettes visiteurs  - 01 terrasse.  commodités : - des splits installés - 28 caméras de surveillance  - sécurité 24h/24 - 02 machines dont une à laver et l’autre à sécher. - une piscine    superficie : 230m2   loyer mensuel : 2.300 000 fcfa"
Location appartements - Plateaux,2 000 000 CFA,"Le plateau, Abidjan, Côte d'Ivoire",200 m2 m2,Appartements,4,4,2024-08-26 09:02:00,Tra Yohann,https://ci.coinafrique.com/annonce/appartements/location-appartements-plateaux-4865176,"Les disponibilités:   appt du 8ème étage:  -b82: 4pièces de 145m², rénové, cuisine équipée à 1.800.000f   -b81: 4pièces de 145m² rénové, cuisine équipée, vue sur lagune, haut standing à 2.000.000f.  rénové,   7ème étage - b72: 5pieces de 153m², cuisine équipée,  haut standing à 2.200.000f   -  -b71: 4 pièces, cuisine équipée, vue sur lagune à 2.000.000f. situé au plateau whatsap"
Location appartement 4 pièces - Au Plateau,1 800 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",200 m2 m2,Appartements,4,3,2024-08-26 09:02:10,Tra Yohann,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-au-plateau-4881632,À louer de magnifiques appartements spacieux propre lumineux haut standing de 4 pièces bâti sur 153m2 situé au plateau non loin du consulat de france avec une magnifique vue sur abidjan et a proximite des commerces et hopitaux comprenent -3 grandes chambres lumineuses autonomes avec de belles salles de bains ???? -1 grand séjour aéré lumineux avec salle à manger ???? -belle grande cuisine ????‍???? européenne semi équipée avec buanderie -de baies vitrées coulissantes avec balcons vitrés  -splits et chauffe eau installés -toilette visiteurs ???? -des ascenseurs ???? disponible -des groupes électrogènes disponible -salle de sport ????️‍♀️ disponible réf regn
Location appartement 4 pièces - Cocody 2 Plateaux,550 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",,Appartements,4,4,2024-08-26 09:02:22,Miss Kouassi La responsable Co,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-cocody-2-plateaux-4884148,"???? ️vite cocody 2 plateaux les perles ℹ️              nb :  ""habitation ou bureau"" 4 pcs haut standing à cocody 2 plateaux les perles. nouvelle construction. dans un bâtiment choco et sécurisé. accès facile et bitumé jusqu'à la maison. au rez de chaussée. prête à habiter.   - ascenseur   - parking interne   - chauffe eau   - split déjà installés   - vigile h24"
Location appartement 3 pièces - Cocody Danga Corniche,2 000 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",200 m2 m2,Appartements,3,3,2024-08-26 09:02:30,Tra Yohann,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-cocody-danga-corniche-4906467,Magnifique appartement de 03 pièces avec une belle vue sur la baie de cocody en #location à cocody_danga_corniche. 5mm du plateau centre des affaires  composée comme suite:  - 02 chambres autonomes  - 01 grand séjour lumineux  - cuisine européenne  - buanderie  - balcon  avec vue lagunaire  - toilette visiteurs  - piscine commune  - un pool house  - beau jardin  - une conciergerie  - ascenseur  - parking interne  - service sécurité h24  loyer: 2.000.000 xof négociable légèrement  nb: visite sur rendez-vous ferme svp avec les frais réf dia  conditions 5mois visite possible sur rendez-vous ferme avec les frais
Location appartement 2 pièces haut standing - Cocody 2 Plateaux 7ème Tranche,280 000 CFA,"Abidjan, Côte d'Ivoire",80 m2 m2,Appartements,2,2,2024-08-26 09:02:43,Dabila Ouattara,https://ci.coinafrique.com/annonce/appartements/location-appartement-2-pieces-haut-standing-cocody-2-plateaux-7eme-tranche-4883977,"Un appartement 2 pièces de très bon standing avec 2 salles de bain , parking interne , table de billard et bien d'autres commodités logé dans un bel immeuble est à louer à cocody-2 plateaux 7ème tranche non loin du café de versaille n.b. : l'appartement est vide actuellement ■loyer : 280.000 fcfa"
Location appartement 3 pièces - Le Plateau,650 000 CFA,"Le plateau, Abidjan, Côte d'Ivoire",,Appartements,3,,2024-08-26 09:02:53,HÉBERGEMENTS CÔTE D'IVOIRE,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-le-plateau-4904575,Plateau centre en face de l'école notre dame du plateau en location: un appartement de 03 pièces au 2e étage pour bureaux ou habitation prix: 650.000f/mois
Location appartement 3pièces - 2 Plateaux Vallon,900 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",150 m2 m2,Appartements,3,3,2024-08-26 09:03:05,Seydou Tessougue,https://ci.coinafrique.com/annonce/appartements/location-appartement-3pieces-2-plateaux-vallon-4863718,"A louer  2 plateaux -vallon  appartement de 03 pieces au 2 ieme etage , offrant un grand séjour lumineux avec terrasse , une cuisine semi-equipée , un toillett visiteur , toutes les chambres autonomes , une place de parking souterrain  loyer: 900 000/ mois   nb: loué sans les meubles"
Location appartement 4 pièces - Cocody 2 Plateaux Vallon,1 800 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",,Appartements,4,3,2024-08-26 09:03:15,HÉBERGEMENTS CÔTE D'IVOIRE,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-cocody-2-plateaux-vallon-4876280,Location - 2 plateaux vallon   un appartement de 4pieces de haut standing   composé de :  un séjour lumineux 3 belles chambres autonomes une cuisine équipée une buanderie équipée une piscine olympique un grand jardin  une sécurité h24 un parking interne  un groupe électrogène   loyer : 1 800 000  l'eau et la gaz sont compris dans le loyer
Location appartement 4pièces - 2Plateaux Valon  2 plateau vallon,1 800 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",200 m2 m2,Appartements,4,4,2024-08-26 09:03:27,Seydou Tessougue,https://ci.coinafrique.com/annonce/appartements/location-appartement-4pieces-2plateaux-valon-2-plateau-vallon-4868603,"À louer 2plateaux vallons  appartement de 4 pièces en location dans une  résidence avec piscine aux 2 plateaux vallon.  l’appartement est composé de 3 chambres autonomes, un séjour/salle à manger, une cuisine équipée, une buanderie équipée, des toilettes visiteurs.  le loyer inclus la consommation d’eau et de gaz ."
Location appartement 3 pièces avec piscine - Abidjan Plateau Indénié,1 300 000 CFA,"Le plateau, Abidjan, Côte d'Ivoire",170 m2 m2,Appartements,3,3,2024-08-26 09:03:40,Leonce Edgar Gbalou,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-avec-piscine-abidjan-plateau-indenie-4868920,"Bel appartement marbré au rez-de-chaussée 3 pièces avec cour arrière ( 2 chambres+1 grand séjour) avec salle à manger)+ 1e cour arrière.  dans un bel immeuble sécurisé avec parking interne, 2 courts de tennis ,piscine, ascenseur, climatisation.  à abidjan plateau indénié.  habitation ou bureaux  loyers mensuels : sans les meubles  1 300 000 fcfa.  avec des meubles 1 500 000  frais de visite: 10 000"
Location appartement 4 pièces - Cocody 2 Plateau,1 500 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",,Appartements,4,4,2024-08-26 09:03:51,Help Services,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-cocody-2-plateau-4896971,"A louer  cocody les deux plateaux vallon, pharmacie st gil à 10 minutes de la tour f  un bel appartement de 04 pièces disponible avec plusieurs commodités: 1 séjours lumineux, 3 chambres, salle à manger, cuisine équipée, salle d'eau visiteur, terrasse, salle de sport, ascenseur, générateur, piscine… - splits - chauffe-eau - garage  contactez-nous pour plus d'infos"
